Versao,Ano_Fabricacao,Ano_Modelo,Quilometragem,Cambio,Preco_Real,Percentual_FIPE
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2017,2018,97041,Automático,85900.0,101.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2018,103000,Automático,99900.0,100.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,44786,Automático,132900.0,104.0
2.0 VVT-IE FLEX ALTIS PREMIUM DIRECT SHIFT,2026,2026,0,Automático,205810.0,109.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2021,2022,86000,Automático,127900.0,100.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2026,2026,0,Automático,201990.0,111.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2019,2020,80916,Automático,119900.0,103.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2021,2022,76500,Automático,130900.0,103.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2026,2026,0,Automático,196800.0,104.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2017,2018,130000,Automático,85490.0,100.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2026,2026,0,Automático,203790.0,112.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023,27000,Automático,134900.0,106.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,45900,Automático,148900.0,117.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,55357,Automático,164900.0,129.0
1.8 VVT-I HYBRID FLEX ALTIS CVT,2019,2020,101000,Automático,144888.0,118.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024,34699,Automático,147900.0,104.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2026,2026,0,Automático,169800.0,103.0
2.0 VVT-IE FLEX ALTIS PREMIUM DIRECT SHIFT,2025,2026,0,Automático,205790.0,109.0
2.0 VVT-IE FLEX ALTIS PREMIUM DIRECT SHIFT,2026,2026,0,Automático,201990.0,107.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2026,2026,0,Automático,169990.0,103.0
2.0 VVT-IE FLEX ALTIS PREMIUM DIRECT SHIFT,2025,2026,0,Automático,205790.0,109.0
2.0 ALTIS 16V FLEX 4P AUTOMÁTICO,2015,2015,181000,Automático,87900.0,106.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2013,2013,170000,Automático,67990.0,109.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2026,2026,0,Automático,209010.0,111.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2026,2026,0,Automático,196800.0,104.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2015,123000,Automático,86999.0,106.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2025,2026,0,Automático,200110.0,110.0
1.8 GLI UPPER 16V FLEX 4P AUTOMÁTICO,2018,2019,124000,Automático,90900.0,103.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2017,2018,96000,Automático,104700.0,105.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2017,2018,151700,Automático,86980.0,102.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2026,0,Automático,174990.0,106.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2026,2026,0,Automático,201990.0,111.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2026,2026,0,Automático,196800.0,104.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2026,2026,0,Automático,196800.0,104.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2026,2026,0,Automático,169890.0,103.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024,56542,Automático,143800.0,101.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2025,2026,0,Automático,199790.0,110.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021,100,Automático,126990.0,106.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2026,2026,0,Automático,198890.0,106.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2023,2023,47500,Automático,135900.0,98.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2026,2026,0,Automático,196800.0,104.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2026,0,Automático,174990.0,106.0
2.0 VVT-IE FLEX ALTIS PREMIUM DIRECT SHIFT,2026,2026,0,Automático,201990.0,107.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2026,0,Automático,177010.0,108.0
2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2019,2020,61500,Automático,132900.0,106.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2026,2026,0,Automático,209010.0,111.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2026,2026,0,Automático,203790.0,112.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2025,2026,0,Automático,201990.0,111.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2017,2018,107000,Automático,89900.0,106.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2026,2026,0,Automático,175620.0,107.0
2.0 VVT-IE FLEX ALTIS PREMIUM DIRECT SHIFT,2025,2026,0,Automático,205790.0,109.0
2.0 VVT-IE FLEX ALTIS PREMIUM DIRECT SHIFT,2026,2026,0,Automático,201990.0,107.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2026,0,Automático,174990.0,106.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2026,0,Automático,177010.0,108.0
2.0 VVT-IE FLEX ALTIS PREMIUM DIRECT SHIFT,2025,2026,0,Automático,205790.0,109.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2026,2026,0,Automático,209010.0,111.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2026,2026,0,Automático,208990.0,111.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2026,2026,0,Automático,175620.0,107.0
1.8 GLI UPPER 16V FLEX 4P AUTOMÁTICO,2019,2019,73000,Automático,94800.0,107.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2026,0,Automático,177010.0,108.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2026,2026,0,Automático,177010.0,108.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2023,2023,47500,Automático,135900.0,98.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2017,2018,99000,Automático,97900.0,98.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2021,2022,76208,Automático,134990.0,106.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023,65806,Automático,135790.0,106.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2025,2026,0,Automático,199990.0,106.0
2.0 VVT-IE FLEX ALTIS PREMIUM DIRECT SHIFT,2025,2026,0,Automático,201990.0,107.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2017,2018,111372,Automático,99990.0,100.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2024,2024,45000,Automático,163890.0,99.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2026,2026,0,Automático,208990.0,111.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2026,2026,0,Automático,177010.0,108.0
1.8 VVT-I HYBRID FLEX ALTIS CVT,2024,2024,47685,Automático,170290.0,105.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2023,2024,46000,Automático,133900.0,107.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2026,2026,0,Automático,177010.0,108.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2026,2026,0,Automático,175990.0,107.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2025,2026,0,Automático,208990.0,111.0
2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2022,2023,51000,Automático,179000.0,125.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2026,0,Automático,177320.0,108.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2026,0,Automático,175990.0,107.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023,69800,Automático,129900.0,102.0
1.8 GLI UPPER 16V FLEX 4P AUTOMÁTICO,2019,2019,120000,Automático,98900.0,112.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2025,2026,0,Automático,208990.0,111.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2018,112490,Automático,104990.0,105.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2023,2023,47500,Automático,135900.0,98.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2026,2026,0,Automático,177010.0,108.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2019,2019,100000,Automático,120000.0,137.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2024,20090,Automático,150990.0,106.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2026,2026,0,Automático,177010.0,108.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2025,2025,0,Automático,210000.0,145.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2026,2026,0,Automático,177010.0,108.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,63000,Automático,129990.0,106.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,94000,Automático,130000.0,102.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2026,2026,0,Automático,177010.0,108.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2025,2026,0,Automático,208990.0,111.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2010,2011,153210,Automático,59900.0,108.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2026,2026,0,Automático,198890.0,106.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021,93000,Automático,120990.0,101.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2021,2022,47000,Automático,184990.0,137.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2012,2013,151000,Automático,65000.0,98.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2013,2013,187000,Automático,55900.0,84.0
1.8 XEI 16V GASOLINA 4P AUTOMÁTICO,2004,2004,168000,Automático,33900.0,95.0
1.8 XEI 16V FLEX 4P AUTOMÁTICO,2008,2009,115128,Automático,50000.0,93.0
2.0 ALTIS 16V FLEX 4P AUTOMÁTICO,2011,2012,171000,Automático,64500.0,99.0
1.8 XEI 16V FLEX 4P AUTOMÁTICO,2009,2010,88059,Automático,61500.0,111.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2013,2014,58000,Automático,74000.0,106.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2011,2012,154200,Automático,57500.0,96.0
1.8 XEI 16V FLEX 4P AUTOMÁTICO,2008,2008,132000,Automático,48900.0,114.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2013,2014,131000,Automático,69900.0,100.0
1.6 XLI 16V GASOLINA 4P MANUAL,2007,2007,121000,Manual,41900.0,123.0
1.8 XEI 16V FLEX 4P AUTOMÁTICO,2008,2009,214000,Automático,52900.0,98.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2011,2012,150000,Automático,63000.0,99.0
1.8 XEI 16V FLEX 4P AUTOMÁTICO,2008,2009,226120,Automático,53000.0,99.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2012,2012,227000,Automático,54999.0,92.0
1.8 XEI 16V FLEX 4P AUTOMÁTICO,2009,2010,176800,Automático,54000.0,97.0
1.8 XEI 16V GASOLINA 4P AUTOMÁTICO,2001,2001,214000,Automático,32900.0,120.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2013,2014,140000,Automático,69450.0,99.0
1.8 XLI 16V FLEX 4P AUTOMÁTICO,2009,2010,118000,Automático,54000.0,101.0
1.8 XLI 16V FLEX 4P AUTOMÁTICO,2009,2010,152404,Automático,55800.0,105.0
1.8 XEI 16V FLEX 4P MANUAL,2009,2010,122500,Manual,56500.0,103.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2013,2014,208800,Automático,64990.0,93.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2013,2014,158000,Automático,66000.0,94.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2011,2012,104300,Automático,65989.0,104.0
1.8 SE-G 16V GASOLINA 4P AUTOMÁTICO,2004,2004,216530,Automático,39000.0,108.0
1.8 XLI 16V FLEX 4P AUTOMÁTICO,2007,2008,82210,Automático,49800.0,121.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2017,2018,125000,Automático,78550.0,92.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,26000,Automático,129000.0,101.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2010,2011,100000,Automático,65700.0,112.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2011,2012,230000,Automático,59040.0,99.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2012,2013,148000,Automático,62100.0,100.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2013,2014,109600,Automático,74900.0,107.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2009,2010,220000,Automático,52000.0,97.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2010,2011,109000,Automático,57500.0,104.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2010,2011,225000,Automático,58000.0,99.0
1.8 XEI 16V GASOLINA 4P AUTOMÁTICO,2005,2005,170000,Automático,42000.0,115.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2012,2013,208000,Automático,65000.0,98.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2010,2011,225000,Automático,58000.0,99.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2012,2013,176000,Automático,62500.0,100.0
1.8 XLI 16V FLEX 4P AUTOMÁTICO,2010,2011,119000,Automático,61990.0,112.0
2.0 ALTIS 16V FLEX 4P AUTOMÁTICO,2013,2014,152000,Automático,72900.0,101.0
1.8 SE-G 16V GASOLINA 4P AUTOMÁTICO,2005,2005,164000,Automático,35000.0,91.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2012,2013,117000,Automático,55000.0,83.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2013,2014,210000,Automático,64000.0,99.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2015,2016,190000,Automático,76000.0,90.0
1.8 XEI 16V GASOLINA 4P MANUAL,2005,2005,155000,Manual,44900.0,125.0
2.0 XRS 16V FLEX 4P AUTOMÁTICO,2018,2019,55000,Automático,108900.0,107.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2022,2023,143000,Automático,135000.0,93.0
2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2024,2024,29300,Automático,221607.0,136.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024,26000,Automático,143000.0,100.0
2.0 ALTIS 16V FLEX 4P AUTOMÁTICO,2010,2011,125000,Automático,54900.0,91.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023,23000,Automático,125000.0,98.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2025,2025,8900,Automático,175500.0,100.0
1.8 VVT-I HYBRID FLEX ALTIS CVT,2023,2023,140000,Automático,135000.0,95.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2016,2016,120000,Automático,84000.0,99.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2016,2017,58000,Automático,85000.0,105.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2012,2013,151000,Automático,65000.0,98.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2016,2016,77000,Automático,85000.0,101.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2016,2016,91000,Automático,79900.0,102.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024,30000,Automático,138977.0,97.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2023,2023,72900,Automático,138900.0,100.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2018,131641,Automático,99000.0,99.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2019,2020,59000,Automático,92900.0,80.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,50000,Automático,102000.0,83.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2015,125500,Automático,69900.0,85.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021,57000,Automático,100000.0,83.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2015,2016,116000,Automático,75000.0,89.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2013,2014,138000,Automático,56800.0,88.0
1.8 XEI 16V FLEX 4P AUTOMÁTICO,2009,2010,160000,Automático,50000.0,90.0
1.8 XLI 16V FLEX 4P AUTOMÁTICO,2010,2011,173000,Automático,50000.0,90.0
1.8 VVT-I HYBRID FLEX ALTIS CVT,2021,2022,39600,Automático,132500.0,99.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2024,2024,15000,Automático,148000.0,93.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021,60300,Automático,110000.0,92.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2011,2012,89000,Automático,58000.0,91.0
1.8 VVT-I HYBRID FLEX ALTIS CVT,2019,2020,70050,Automático,119990.0,98.0
2.0 ALTIS 16V FLEX 4P AUTOMÁTICO,2018,2019,56500,Automático,102000.0,96.0
1.8 GLI UPPER 16V FLEX 4P AUTOMÁTICO,2018,2018,78500,Automático,85000.0,99.0
1.8 SE-G 16V FLEX 4P AUTOMÁTICO,2009,2009,170000,Automático,52000.0,93.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2016,2017,77000,Automático,79990.0,99.0
1.8 VVT-I HYBRID FLEX ALTIS CVT,2019,2020,180000,Automático,110000.0,90.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2019,101200,Automático,94000.0,91.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2019,66000,Automático,101900.0,99.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2019,74000,Automático,102000.0,99.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2017,2018,41700,Automático,89300.0,105.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2012,2013,180000,Automático,49990.0,75.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2015,117500,Automático,79990.0,98.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2010,2010,110000,Automático,59000.0,110.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2015,2016,138000,Automático,75228.0,96.0
1.8 XEI 16V FLEX 4P AUTOMÁTICO,2007,2008,100000,Automático,42990.0,100.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2018,2019,107000,Automático,83000.0,94.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2024,2024,17000,Automático,172900.0,104.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2024,2024,10000,Automático,172900.0,104.0
1.8 GLI 16V FLEX 4P MANUAL,2013,2013,150000,Manual,57000.0,97.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2017,2018,110700,Automático,89990.0,90.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024,15500,Automático,145900.0,102.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2025,8900,Automático,162900.0,102.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2019,2020,43000,Automático,108000.0,100.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2010,2011,187000,Automático,52300.0,94.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024,32800,Automático,142500.0,100.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023,140000,Automático,110000.0,86.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2024,28500,Automático,137999.0,97.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2015,2016,112000,Automático,81500.0,97.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2015,2016,95000,Automático,78000.0,99.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2015,85000,Automático,85999.0,105.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2020,2021,121000,Automático,121900.0,94.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2019,76000,Automático,98990.0,96.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2010,2011,177000,Automático,53000.0,91.0
1.8 VVT-I HYBRID FLEX ALTIS CVT,2024,2024,9040,Automático,220000.0,136.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2015,2016,150000,Automático,75500.0,96.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2010,2011,92000,Automático,58500.0,100.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2019,2019,71000,Automático,102000.0,99.0
1.8 VVT-I HYBRID FLEX ALTIS CVT,2019,2020,86514,Automático,117999.0,96.0
1.8 GLI UPPER 16V FLEX 4P AUTOMÁTICO,2015,2016,100000,Automático,75000.0,95.0
1.8 GLI UPPER 16V FLEX 4P AUTOMÁTICO,2016,2017,110000,Automático,78000.0,96.0
1.8 XLI 16V FLEX 4P AUTOMÁTICO,2011,2012,155000,Automático,56299.0,98.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2014,2015,98000,Automático,75500.0,100.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2022,2023,62000,Automático,140000.0,97.0
2.0 ALTIS 16V FLEX 4P AUTOMÁTICO,2018,2019,149000,Automático,100900.0,94.0
2.0 XRS 16V FLEX 4P AUTOMÁTICO,2017,2018,74000,Automático,103000.0,104.0
1.8 VVT-I HYBRID FLEX ALTIS CVT,2022,2023,38300,Automático,143000.0,101.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,36200,Automático,124800.0,102.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2015,2016,159500,Automático,78990.0,94.0
2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2023,2024,15755,Automático,168000.0,103.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024,11000,Automático,195200.0,137.0
2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2021,2022,23800,Automático,143000.0,105.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2013,2014,128900,Automático,66900.0,96.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2017,2018,109000,Automático,99514.0,100.0
2.0 DYNAMIC 16V FLEX 4P AUTOMÁTICO,2017,2017,200000,Automático,80000.0,90.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021,80000,Automático,116000.0,97.0
1.8 XEI 16V GASOLINA 4P MANUAL,2007,2007,155229,Manual,42900.0,109.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2024,2024,23200,Automático,143990.0,101.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2025,2025,19500,Automático,159000.0,100.0
2.0 XRS 16V FLEX 4P AUTOMÁTICO,2018,2018,85900,Automático,101900.0,103.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2023,49900,Automático,121900.0,95.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2017,2018,150000,Automático,88990.0,89.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2014,190243,Automático,64000.0,91.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2021,55000,Automático,118000.0,98.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2017,2018,98000,Automático,85195.0,100.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2014,2015,190000,Automático,74000.0,90.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2013,2014,74000,Automático,75000.0,107.0
2.0 VVT-IE FLEX GLI DIRECT SHIFT,2020,2021,77800,Automático,107000.0,97.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2017,2018,145000,Automático,78000.0,92.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2016,2017,59400,Automático,100000.0,113.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2019,2019,59400,Automático,105000.0,102.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2023,2024,50000,Automático,135000.0,95.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2020,2021,44000,Automático,140900.0,109.0
1.8 GLI UPPER 16V FLEX 4P AUTOMÁTICO,2017,2018,104000,Automático,85490.0,99.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2020,2021,26600,Automático,124999.0,104.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2013,2014,134000,Automático,68000.0,97.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2024,2024,12993,Automático,168990.0,106.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2023,2024,28500,Automático,158890.0,100.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2021,2022,39700,Automático,143000.0,106.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2012,2013,127890,Automático,64300.0,103.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2022,2023,38000,Automático,174000.0,120.0
2.0 ALTIS 16V FLEX 4P AUTOMÁTICO,2015,2016,94000,Automático,89000.0,104.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2020,2021,94850,Automático,126980.0,98.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2019,2020,67000,Automático,114999.0,99.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2025,2025,18000,Automático,180000.0,100.0
2.0 VVT-IE FLEX GR-S DIRECT SHIFT,2023,2023,14000,Automático,165000.0,119.0
2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2024,2024,47000,Automático,156990.0,96.0
1.8 GLI 16V FLEX 4P AUTOMÁTICO,2016,2017,109000,Automático,80000.0,99.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2019,60000,Automático,113000.0,110.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,70000,Automático,122000.0,99.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2012,2012,114300,Automático,68680.0,108.0
1.8 GLI UPPER 16V FLEX 4P AUTOMÁTICO,2017,2018,150000,Automático,83000.0,97.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2017,2018,23719,Automático,109900.0,110.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2021,2022,37000,Automático,124000.0,101.0
2.0 VVT-IE FLEX XEI DIRECT SHIFT,2022,2023,27000,Automático,135000.0,106.0
1.8 GLI UPPER 16V FLEX 4P AUTOMÁTICO,2018,2019,90040,Automático,88300.0,100.0
2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2024,2024,6800,Automático,166000.0,102.0
2.0 VVT-IE FLEX ALTIS DIRECT SHIFT,2021,2022,84000,Automático,127900.0,94.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2018,2019,64000,Automático,106000.0,103.0
1.8 VVT-I HYBRID FLEX ALTIS CVT,2020,2020,47000,Automático,175000.0,143.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2024,2024,24500,Automático,170000.0,103.0
2.0 XEI 16V FLEX 4P AUTOMÁTICO,2019,2019,97000,Automático,99900.0,97.0
1.8 VVT-I HYBRID FLEX ALTIS PREMIUM CVT,2022,2023,63500,Automático,139800.0,97.0
